ev;honap;nap;ora;homerseklet;szelsebesseg;paratartalom
2006;4;3;21;12,1944444444444;9,7083;0,72
2006;4;3;22;12,0833333333333;16,9855;0,71
2006;4;3;23;10,6166666666667;10,8514;0,74
2006;4;30;0;11,6;16,9855;0,57
2006;4;30;1;11,0222222222222;16,9211;0,6
2006;4;30;2;11,8888888888889;15,939;0,6
2006;4;30;3;10,4166666666667;16,6474;0,64
2006;4;30;4;10,3;13,3952;0,67
2006;4;30;5;9,48333333333333;13,3791;0,72
2006;4;30;6;9,77222222222222;12,8317;0,68
2006;4;30;7;10,9333333333333;11,1412;0,67
2006;4;30;8;11,6555555555556;7,1806;0,66
2006;4;30;9;13,9388888888889;21,5579;0,55
2006;4;30;10;15,0277777777778;17,3075;0,54
2006;4;30;11;16,0388888888889;24,5203;0,47
2006;4;30;12;15,2277777777778;20,3665;0,51
2006;4;30;13;16,2055555555556;14,4417;0,44
2006;4;30;14;17,3;18,0159;0,43
2006;4;30;15;17,7777777777778;15,8263;0,43
2006;4;30;16;17,8;17,2431;0,38
2006;4;30;17;17,2611111111111;16,8728;0,39
2006;4;30;18;17,2;15,3111;0,38
2006;4;30;19;15,0222222222222;20,9139;0,45
2006;4;30;20;13,9277777777778;13,3469;0,47
2006;4;30;21;12,3666666666667;9,4346;0,57
2006;4;30;22;12,2944444444444;6,7781;0,59
2006;4;30;23;12,7888888888889;14,4095;0,56
2006;4;4;0;9,53333333333333;7,084;0,76
2006;4;4;1;9,97222222222222;14,4256;0,71
2006;4;4;2;4,91111111111111;1,0143;0,91
2006;4;4;3;7,91666666666667;11,6725;0,78
2006;4;4;4;7,38333333333333;14,6188;0,82
2006;4;4;5;7,97222222222222;11,8496;0,82
2006;4;4;6;8,81666666666667;14,49;0,84
2006;4;4;7;8,79444444444444;23,3289;0,84
2006;4;4;8;7,88888888888889;26,8387;0,89
2006;4;4;9;7,8;22,7815;0,96
2006;4;4;10;7,82222222222222;14,2163;0,95
2006;4;4;11;7,94444444444444;9,7727;0,95
2006;4;4;12;8,07777777777778;15,778;0,94
2006;4;4;13;10,2277777777778;11,3183;0,81
2006;4;4;14;11,3611111111111;4,2021;0,74
2006;4;4;15;12,45;1,3041;0,7
2006;4;4;16;12,9166666666667;3,6869;0,67
2006;4;4;17;12,55;6,4078;0,62
2006;4;4;18;12,3833333333333;9,8049;0,69
2006;4;4;19;10,2277777777778;8,4042;0,75
2006;4;4;20;9,22777777777778;9,5151;0,78
2006;4;4;21;7,82777777777778;7,3738;0,87
2006;4;4;22;6,67777777777778;5,796;0,91
2006;4;4;23;6,12222222222222;6,279;0,91
2006;4;5;0;5,32777777777778;5,8926;0,95
2006;4;5;1;4,35555555555556;10,9158;0,95
2006;4;5;2;9,27222222222222;3,6386;0,89
2006;4;5;3;4,26111111111111;6,0697;0,92
2006;4;5;4;3,21666666666667;6,0697;0,92
2006;4;5;5;3,90555555555556;5,8926;0,92
2006;4;5;6;2,71111111111111;7,9695;0,96
2006;4;5;7;3,81666666666667;5,2808;1
2006;4;5;8;6,88333333333333;9,1126;0,93
2006;4;5;9;8,93888888888889;15,6814;0,88
2006;4;5;10;11,2055555555556;20,7046;0,79
2006;4;5;11;12,85;20,1572;0,7
2006;4;5;12;13,9611111111111;23,9729;0,63
2006;4;5;13;14,9777777777778;23,9568;0,51
2006;4;5;14;14,0277777777778;22,6849;0,57
2006;4;5;15;15,0222222222222;26,7743;0,51
2006;4;5;16;15,0444444444444;20,8817;0,54
2006;4;5;17;15,0888888888889;17,1948;0,5
2006;4;5;18;14,95;14,1197;0,51
2006;4;5;19;13,8166666666667;11,1251;0,59
2006;4;5;20;12,9166666666667;11,6886;0,64
2006;4;5;21;13,8388888888889;14,2324;0,59
2006;4;5;22;12,7555555555556;6,2629;0,69
2006;4;5;23;12,65;18,1286;0,74
2006;4;6;0;11,6888888888889;11,3183;0,8
2006;4;6;1;10,6277777777778;6,5527;0,88
2006;4;6;2;5,66666666666667;8,7262;0,91
2006;4;6;3;10,05;6,6171;0,92
2006;4;6;4;9,97777777777778;2,5921;0,93
2006;4;6;5;9,77777777777778;5,4579;0,95
2006;4;6;6;8,66111111111111;4,7334;0,99
2006;4;6;7;7,55;20,3504;0,95
2006;4;6;8;7,23333333333334;13,846;0,93
2006;4;6;9;6,04444444444445;23,6187;0,92
2006;4;6;10;6,09444444444444;22,0892;0,85
2006;4;6;11;6,11666666666667;22,1697;0,82
2006;4;6;12;6,06666666666667;17,7583;0,86
2006;4;6;13;6,03888888888889;17,4524;0,93
2006;4;6;14;6,88888888888889;22,4595;0,93
2006;4;6;15;7,06111111111111;16,1161;0,86
2006;4;6;16;6,03888888888889;20,4631;0,93
2006;4;6;17;6,07222222222222;21,1393;0,93
2006;4;6;18;5,04444444444444;20,6885;0,93
2006;4;6;19;5,02222222222222;14,0231;0,92
2006;4;6;20;5,03333333333333;14,9408;0,93
2006;4;6;21;5;11,1251;0,93
2006;4;6;22;4,97777777777778;14,1197;0,93
2006;4;6;23;4,93333333333333;15,939;0,87
2006;4;7;0;4,46666666666667;13,9748;0,92
2006;4;7;1;4,44444444444444;14,329;0,92
2006;4;7;2;4,01111111111111;12,1555;0,83
2006;4;7;3;4,90555555555556;13,7977;0,86
2006;4;7;4;4,88333333333333;10,8836;0,83
2006;4;7;5;4,38888888888889;13,3952;0,89
2006;4;7;6;4,83888888888889;16,8889;0,86
2006;4;7;7;4,81111111111111;15,3433;0,83
2006;4;7;8;4,94444444444444;18,1769;0,84
2006;4;7;9;7,2;17,3719;0,65
2006;4;7;10;7,77777777777778;16,261;0,67
2006;4;7;11;8,72777777777778;12,9122;0,64
2006;4;7;12;8,98333333333333;20,4953;0,57
2006;4;7;13;10;23,2162;0,5
2006;4;7;14;10,0944444444444;19,2878;0,55
2006;4;7;15;11,0611111111111;14,2646;0,46
2006;4;7;16;10,1388888888889;12,558;0,42
2006;4;7;17;11,0111111111111;9,3541;0,42
2006;4;7;18;10,1166666666667;7,6636;0,49
2006;4;7;19;7,91666666666667;4,4597;0,57
2006;4;7;20;7,33333333333333;2,6243;0,63
2006;4;7;21;5,05;3,059;0,75
2006;4;7;22;3,93333333333333;6,2629;0,76
2006;4;7;23;4,09444444444444;6,3434;0,77
2006;4;8;0;3,8;6,2146;0,82
2006;4;8;1;2,68888888888889;10,2879;0,85
2006;4;8;2;5,06666666666667;5,635;0,81
2006;4;8;3;2,6;6,0536;0,85
2006;4;8;4;1,58333333333333;5,9248;0,92
2006;4;8;5;2,15555555555556;3,2361;0,9
2006;4;8;6;0,955555555555555;1,5939;0,92
2006;4;8;7;0,955555555555555;4,5724;0,92
2006;4;8;8;5,59444444444444;0,2254;0,82
2006;4;8;9;9,82222222222222;14,49;0,66
2006;4;8;10;11,0722222222222;1,6744;0,54
2006;4;8;11;11,0555555555556;6,9391;0,48
2006;4;8;12;12,2444444444444;7,1323;0,43
2006;4;8;13;12,85;9,1609;0,41
2006;4;8;14;12,8888888888889;9,5795;0,38
2006;4;8;15;12,9166666666667;9,4829;0,4
2006;4;8;16;13,8888888888889;10,3845;0,46
2006;4;8;17;13,0222222222222;12,2038;0,48
2006;4;8;18;12,3833333333333;12,4453;0,49
2006;4;8;19;10,2055555555556;9,8371;0,57
2006;4;8;20;9,14444444444445;7,6475;0,62
2006;4;8;21;7,82777777777778;9,7405;0,68
2006;4;8;22;7,73333333333333;6,7459;0,65
2006;4;8;23;7,14444444444444;6,2146;0,69
2006;4;9;0;6,01666666666667;6,4078;0,74
2006;4;9;1;5,46111111111111;6,601;0,76
2006;4;9;2;8,24444444444445;13,3791;0,72
2006;4;9;3;3,83888888888889;6,6332;0,82
2006;4;9;4;2,24444444444444;3,4776;0,91
2006;4;9;5;2,02222222222222;6,2307;0,93
2006;4;9;6;2,17222222222222;10,7065;0,92
2006;4;9;7;3,66111111111111;10,7226;0,89
2006;4;9;8;6,11111111111111;11,8979;0,79
2006;4;9;9;10,0055555555556;11,4793;0,66
2006;4;9;10;12,2444444444444;17,8066;0,52
2006;4;9;11;12,9388888888889;19,6259;0,5
2006;4;9;12;13,9833333333333;20,6241;0,5
2006;4;9;13;15,0944444444444;16,0839;0,44
2006;4;9;14;16,25;14,7798;0,43
2006;4;9;15;17,2666666666667;16,1;0,41
2006;4;9;16;17,2888888888889;16,2288;0,38
2006;4;9;17;17,3888888888889;14,1358;0,37
2006;4;9;18;17,2888888888889;14,49;0,38
2006;4;9;19;15,0888888888889;9,7083;0,44
2006;4;9;20;11,7111111111111;10,3845;0,58
2006;4;9;21;11,1611111111111;10,9319;0,61
2006;4;9;22;10,0277777777778;11,1734;0,68
2006;4;9;23;10,1388888888889;13,6206;0,65
2006;8;1;0;21,0166666666667;3,22;0,87
2006;8;1;1;19,4444444444444;6,0375;0,9
2006;8;1;2;20,7222222222222;9,2253;0,81
2006;8;1;3;18,7944444444444;5,9248;0,93
2006;8;1;4;17,7333333333333;3,1234;0,93
2006;8;1;5;17,6055555555556;2,9302;0,95
2006;8;1;6;18,7333333333333;7,8407;0,93
2006;8;1;7;22,5555555555556;1,61;0,8
2006;8;1;8;24,7611111111111;3,1717;0,7
2006;8;1;9;27,1722222222222;1,7388;0,56
2006;8;1;10;28,9111111111111;2,9463;0,55
2006;8;1;11;30,9555555555556;2,7531;0,42
2006;8;1;12;32,1722222222222;7,728;0,38
2006;8;1;13;32,1277777777778;7,3416;0,32
2006;8;1;14;31,9833333333333;7,1645;0,35
2006;8;1;15;32,5388888888889;12,6224;0,38
2006;8;1;16;31,9777777777778;12,0911;0,4
2006;8;1;17;32,0111111111111;8,9194;0,41
2006;8;1;18;30,9444444444444;13,4113;0,39
2006;8;1;19;28,5722222222222;7,9695;0,5
2006;8;1;20;27,0944444444444;6,2307;0,59
2006;8;1;21;24,6944444444444;4,4275;0,65
2006;8;1;22;24,1388888888889;12,8478;0,7
2006;8;1;23;23,1222222222222;11,8496;0,77
2006;8;10;0;15,5611111111111;3,3327;0,92
2006;8;10;1;15,4944444444444;3,3649;0,87
2006;8;10;2;16,5388888888889;3,6225;0,91
2006;8;10;3;13,8;3,2039;0,9
2006;8;10;4;13,3166666666667;3,1234;0,9
2006;8;10;5;12,6055555555556;3,6064;0,92
2006;8;10;6;12,3277777777778;3,0912;0,93
2006;8;10;7;14,9666666666667;4,508;0,87
2006;8;10;8;16,2611111111111;8,6135;0,87
2006;8;10;9;16,25;9,3058;0,92
2006;8;10;10;18,8888888888889;10,6421;0,89
2006;8;10;11;21,35;14,0392;0,76
2006;8;10;12;21,2055555555556;13,9426;0,76
2006;8;10;13;22,3388888888889;10,8192;0,72
2006;8;10;14;23,0333333333333;10,2074;0,66
2006;8;10;15;23,9111111111111;9,4024;0,62
2006;8;10;16;24,9777777777778;7,6636;0,51
2006;8;10;17;23,8;9,0482;0,58
2006;8;10;18;23,5944444444444;7,5992;0,53
2006;8;10;19;22,5055555555556;11,27;0,68
2006;8;10;20;20,0166666666667;12,2682;0,78
2006;8;10;21;19,9111111111111;16,1966;0,74
2006;8;10;22;19,3555555555556;13,2664;0,76
2006;8;10;23;17,8833333333333;12,6868;0,85
2006;8;11;0;17,25;10,5294;0,89
2006;8;11;1;16,6277777777778;6,3756;0,92
2006;8;11;2;15,8444444444444;3,5259;0,84
2006;8;11;3;17;2,6565;0,92
2006;8;11;4;17,0666666666667;6,6332;0,86
2006;8;11;5;16,5055555555556;6,9874;0,79
2006;8;11;6;14,9833333333333;9,4507;0,83
2006;8;11;7;16,0222222222222;12,3809;0,81
2006;8;11;8;16,1611111111111;15,8746;0,81
2006;8;11;9;18,8444444444444;22,1053;0,68
2006;8;11;10;21,1166666666667;20,2055;0,68
2006;8;11;11;22,5055555555556;15,1501;0,62
2006;8;11;12;23,7944444444444;17,2431;0,54
2006;8;11;13;23,8888888888889;15,5848;0,51
2006;8;11;14;25,8333333333333;16,422;0,44
2006;8;11;15;25,9277777777778;21,6867;0,43
2006;8;11;16;25;20,0767;0,42
2006;8;11;17;24,9444444444444;18,6599;0,43
2006;8;11;18;24,9277777777778;16,9855;0,45
2006;8;11;19;22,8;12,397;0,51
2006;8;11;20;19,3388888888889;7,3255;0,7
2006;8;11;21;17,8055555555556;4,7817;0,78
2006;8;11;22;17,7833333333333;3,4615;0,75
2006;8;11;23;16,4888888888889;6,3434;0,79
2006;8;12;0;15,6944444444444;6,5044;0,83
2006;8;12;1;15,6277777777778;3,3649;0,81
2006;8;12;2;16,2111111111111;4,2182;0,93
2006;8;12;3;15,5777777777778;6,2951;0,84
2006;8;12;4;15,5777777777778;3,3166;0,81
2006;8;12;5;15,6055555555556;3,7191;0,81
2006;8;12;6;15,05;7,7924;0,83
2006;8;12;7;17,0666666666667;9,3219;0,73
2006;8;12;8;17,4833333333333;7,4221;0,72
2006;8;12;9;17,6666666666667;8,7745;0,71
2006;8;12;10;18,8;8,7584;0,69
2006;8;12;11;19,6833333333333;8,7423;0,67
2006;8;12;12;18,8222222222222;10,626;0,78
2006;8;12;13;20;4,7495;0,77
2006;8;12;14;21,15;7,7924;0,72
2006;8;12;15;23,6555555555556;11,0124;0,67
2006;8;12;16;23,6166666666667;15,2145;0,6
2006;8;12;17;23,8166666666667;10,6421;0,62
2006;8;12;18;22,0388888888889;25,0033;0,7
2006;8;12;19;19,95;16,1644;0,7
2006;8;12;20;18,9222222222222;8,3237;0,8
2006;8;12;21;17,2666666666667;7,8085;0,88
2006;8;12;22;16,1777777777778;5,957;0,9
2006;8;12;23;15,8333333333333;6,3434;0,93
2006;8;13;0;16,7333333333333;6,0053;0,93
2006;8;13;1;16,7111111111111;13,1054;0,97
2006;8;13;2;16,2666666666667;5,474;0,97
2006;8;13;3;16,1388888888889;11,0446;0,97
2006;8;13;4;16,0888888888889;3,0912;0,97
2006;8;13;5;15,5555555555556;2,7692;0,96
2006;8;13;6;14,5166666666667;3,0268;1
2006;8;13;7;17,0888888888889;10,8192;0,99
2006;8;13;8;17,6666666666667;9,5956;0,96
2006;8;13;9;19,7944444444444;10,5133;0,85
2006;8;13;10;22,0166666666667;10,7709;0,74
2006;8;13;11;21,1388888888889;9,4668;0,73
2006;8;13;12;21,0444444444444;15,1018;0,73
2006;8;13;13;18,9388888888889;13,524;0,89
2006;8;13;14;18,9166666666667;3,381;0,9
2006;8;13;15;20,05;4,7334;0,78
2006;8;13;16;21,0666666666667;9,0643;0,73
2006;8;13;17;20,05;0,3703;0,78
2006;8;13;18;20;0,0644;0,83
2006;8;13;19;18,8666666666667;0,0322;0,9
2006;8;13;20;17,9555555555556;3,7835;0,96
2006;8;13;21;17,7111111111111;12,2199;0,97
2006;8;13;22;17,7333333333333;10,6099;0,93
2006;8;13;23;16,7944444444444;5,3935;0,97
2006;8;14;0;16,6666666666667;6,1824;0,97
2006;8;14;1;16,1611111111111;6,2951;0,97
2006;8;14;2;17,0111111111111;5,4096;0,91
2006;8;14;3;16,1166666666667;2,8658;0,97
2006;8;14;4;16,1166666666667;2,8497;0,97
2006;8;14;5;15,5555555555556;5,8121;0,96
2006;8;14;6;14,0055555555556;3,0751;1
2006;8;14;7;16,1166666666667;9,3541;0,93
2006;8;14;8;16,05;9,0643;0,93
2006;8;14;9;16,2111111111111;7,5831;0,99
2006;8;14;10;17,8055555555556;7,728;0,89
2006;8;14;11;18,8833333333333;5,2325;0,84
2006;8;14;12;20,1888888888889;7,8729;0,77
2006;8;14;13;22,2666666666667;11,0607;0,67
2006;8;14;14;22,3555555555556;12,9766;0,7
2006;8;14;15;23,8666666666667;10,8675;0,54
2006;8;14;16;23,8888888888889;9,5312;0,58
2006;8;14;17;22,9555555555556;11,8013;0,56
2006;8;14;18;22,4777777777778;10,8192;0,58
2006;8;14;19;20,8555555555556;4,5885;0,7
2006;8;14;20;19,1611111111111;0,7728;0,82
2006;8;14;21;17,7333333333333;9,1126;0,84
2006;8;14;22;18,2388888888889;6,2468;0,81
2006;8;14;23;17,8166666666667;1,6261;0,88
2006;8;15;0;17,7111111111111;12,9444;0,84
2006;8;15;1;17,2;3,0912;0,9
2006;8;15;2;15,3055555555556;2,6243;0,9
2006;8;15;3;16,55;3,2522;0,93
2006;8;15;4;16,0944444444444;6,0053;0,96
2006;8;15;5;15,55;2,4633;0,93
2006;8;15;6;14,9333333333333;4,7334;0,93
2006;8;15;7;17,0888888888889;7,9051;0,93
2006;8;15;8;18,6555555555556;7,3738;0,85
2006;8;15;9;19,8111111111111;11,0768;0,79
2006;8;15;10;21,0611111111111;7,7924;0,73
2006;8;15;11;22,2055555555556;11,1734;0,63
2006;8;15;12;22,75;12,558;0,57
2006;8;15;13;23,7944444444444;13,6045;0,54
2006;8;15;14;23,4833333333333;10,8353;0,51
2006;8;15;15;23,9611111111111;10,787;0,53
2006;8;15;16;24,95;10,8031;0,5
2006;8;15;17;23,9555555555556;12,3004;0,53
2006;8;15;18;23,9555555555556;12,2843;0,5
2006;8;15;19;23,8611111111111;3,0912;0,54
2006;8;15;20;19,2666666666667;0,5474;0,75
2006;8;15;21;17,2888888888889;3,1073;0,87
2006;8;15;22;16,6222222222222;3,1395;0,93
2006;8;15;23;16,6722222222222;3,3005;0,87
2006;8;16;0;15,0722222222222;2,2862;0,93
2006;8;16;1;14,5166666666667;3,0268;0,93
2006;8;16;2;17,8444444444444;12,3326;0,8
2006;8;16;3;14,4444444444444;3,1556;0,93
2006;8;16;4;13,8888888888889;3,1234;0,96
2006;8;16;5;14,4333333333333;5,6028;0,9
2006;8;16;6;14,9277777777778;4,6207;0,87
2006;8;16;7;17,0444444444444;8,9999;0,82
2006;8;16;8;18,7888888888889;8,694;0,78
2006;8;16;9;21,1611111111111;12,3004;0,73
2006;8;16;10;23,8666666666667;12,7029;0,62
2006;8;16;11;24,9666666666667;15,3594;0,56
2006;8;16;12;26,1333333333333;14,4417;0,47
2006;8;16;13;27,2222222222222;15,8907;0,44
2006;8;16;14;27,7388888888889;14,6349;0,39
2006;8;16;15;27,7777777777778;15,9229;0,4
2006;8;16;16;27,8;15,778;0,39
2006;8;16;17;27,8722222222222;13,5723;0,37
2006;8;16;18;26,1555555555556;10,7226;0,43
2006;8;16;19;23,9777777777778;7,9856;0,54
2006;8;16;20;22,5722222222222;10,6421;0,58
2006;8;16;21;21,1388888888889;10,8997;0,6
2006;8;16;22;20,4388888888889;10,9319;0,67
2006;8;16;23;20,4277777777778;10,3362;0,7
2006;8;17;0;19,3555555555556;11,0124;0,74
2006;8;17;1;18,75;10,8353;0,76
2006;8;17;2;19,8777777777778;10,143;0,85
2006;8;17;3;17,2222222222222;13,9265;0,84
2006;8;17;4;16,6444444444444;14,3451;0,87
2006;8;17;5;16,55;10,0142;0,88
2006;8;17;6;16,0944444444444;9,4829;0,87
2006;8;17;7;17,6666666666667;10,9963;0,84
2006;8;17;8;20,7833333333333;14,812;0,7
2006;8;17;9;22,7333333333333;15,4721;0,67
2006;8;17;10;26,0166666666667;16,8567;0,55
2006;8;17;11;26,1277777777778;13,2825;0,58
2006;8;17;12;28,8388888888889;9,66;0,51
2006;8;17;13;29,0055555555555;10,8031;0,51
2006;8;17;14;31,0333333333333;7,6475;0,45
2006;8;17;15;31,1333333333333;11,1734;0,36
2006;8;17;16;31,1333333333333;11,27;0,41
2006;8;17;17;31,2111111111111;10,7709;0,41
2006;8;17;18;30,0222222222222;11,0768;0,48
2006;8;17;19;27,8722222222222;9,177;0,58
2006;8;17;20;25,4055555555556;7,9695;0,66
2006;8;17;21;22,7555555555555;4,6207;0,79
2006;8;17;22;22,6888888888889;6,5849;0,79
2006;8;17;23;21,2;6,5044;0,84
2006;8;18;0;21,55;6,3917;0,81
2006;8;18;1;21,4388888888889;10,8353;0,82
2006;8;18;2;19,5055555555556;2,898;0,92
2006;8;18;3;19,8611111111111;13,4918;0,88
2006;8;18;4;19,3333333333333;10,948;0,87
2006;8;18;5;18,75;10,1591;0,91
2006;8;18;6;18,8444444444444;7,9856;0,9
2006;8;18;7;19,9111111111111;10,9963;0,87
2006;8;18;8;22,1055555555556;14,49;0,81
2006;8;18;9;24,95;16,0195;0,69
2006;8;18;10;25;11,1573;0,74
2006;8;18;11;27,3;13,7816;0,67
2006;8;18;12;27,9666666666667;16,0034;0,62
2006;8;18;13;30,1166666666667;17,388;0,5
2006;8;18;14;31,0444444444444;23,667;0,45
2006;8;18;15;31,2055555555556;17,5168;0,47
2006;8;18;16;32,1722222222222;16,2932;0,42
2006;8;18;17;32,5444444444444;12,3809;0,4
2006;8;18;18;31,0388888888889;10,1591;0,44
2006;8;18;19;28,9555555555556;8,372;0,54
2006;8;18;20;26,4777777777778;7,7441;0,64
2006;8;18;21;22,9166666666667;8,05;0,73
2006;8;18;22;23,3833333333333;6,7298;0,73
2006;8;18;23;22,45;3,5098;0,83
2006;8;19;0;22,6;6,0536;0,77
2006;8;19;1;19,9833333333333;3,5581;0,9
2006;8;19;2;20,9555555555556;3,0751;0,87
2006;8;19;3;18,8722222222222;3,703;0,9
2006;8;19;4;18,3388888888889;6,4078;0,93
2006;8;19;5;18,85;5,6028;0,93
2006;8;19;6;17,2777777777778;4,7978;0,99
2006;8;19;7;19,9166666666667;4,9588;0,87
2006;8;19;8;23,6;7,9212;0,74
2006;8;19;9;25,9944444444445;10,9319;0,61
2006;8;19;10;27,7333333333333;12,7029;0,55
2006;8;19;11;28,7944444444444;15,9068;0,5
2006;8;19;12;29,8833333333333;20,2538;0,47
2006;8;19;13;30,9722222222222;17,227;0,45
2006;8;19;14;31,9166666666667;11,2539;0,41
2006;8;19;15;32,1277777777778;15,4399;0,42
2006;8;19;16;32,1277777777778;17,3236;0,39
2006;8;19;17;31,0833333333333;17,1626;0,44
2006;8;19;18;31,0166666666667;12,3809;0,44
2006;8;19;19;27,2666666666667;10,8031;0,64
2006;8;19;20;25,4555555555556;0,8855;0,68
2006;8;19;21;22,8;4,6207;0,84
2006;8;19;22;23,2166666666667;6,1824;0,79
2006;8;19;23;22,2388888888889;2,7853;0,85
2006;8;2;0;20,4166666666667;23,8602;0,84
2006;8;2;1;19,8833333333333;10,3684;0,85
2006;8;2;2;16,8111111111111;6,5688;0,92
2006;8;2;3;19,3777777777778;10,1913;0,9
2006;8;2;4;18,8666666666667;4,9105;0,93
2006;8;2;5;18,8833333333333;5,8121;0,93
2006;8;2;6;17,8722222222222;5,1198;0,97
2006;8;2;7;18,9388888888889;4,8783;0,99
2006;8;2;8;20,0888888888889;9,7727;0,92
2006;8;2;9;21,0888888888889;12,3326;0,87
2006;8;2;10;22,1777777777778;12,7995;0,81
2006;8;2;11;23,5333333333333;16,1805;0,71
2006;8;2;12;23,8444444444444;14,2646;0,69
2006;8;2;13;24,9555555555556;12,719;0,62
2006;8;2;14;25,9222222222222;10,7065;0,58
2006;8;2;15;24,9611111111111;15,8746;0,62
2006;8;2;16;24,7944444444444;17,0338;0,58
2006;8;2;17;23,7555555555556;20,1572;0,62
2006;8;2;18;22,1277777777778;21,8316;0,68
2006;8;2;19;21,0611111111111;13,7172;0,68
2006;8;2;20;21,0666666666667;10,4489;0,68
2006;8;2;21;18,8666666666667;3,3649;0,84
2006;8;2;22;18,2666666666667;6,4078;0,84
2006;8;2;23;17,8777777777778;5,9731;0,86
2006;8;20;0;21,0888888888889;3,1878;0,9
2006;8;20;1;21,55;6,1502;0,87
2006;8;20;2;18,7833333333333;9,3058;0,85
2006;8;20;3;19,9777777777778;3,2683;0,93
2006;8;20;4;20,9944444444445;6,3595;0,88
2006;8;20;5;19,9888888888889;4,7978;0,88
2006;8;20;6;18,8666666666667;0;0,97
2006;8;20;7;22,0888888888889;3,22;0,82
2006;8;20;8;23,7722222222222;0,966;0,75
2006;8;20;9;27,1777777777778;0,805;0,6
2006;8;20;10;28,7944444444444;5,2486;0,55
2006;8;20;11;30,8611111111111;8,8872;0,55
2006;8;20;12;32,0388888888889;8,211;0,46
2006;8;20;13;32,5888888888889;11,3827;0,5
2006;8;20;14;32,6388888888889;13,7011;0,44
2006;8;20;15;32,15;12,6546;0,43
2006;8;20;16;31,0833333333333;14,2163;0,45
2006;8;20;17;32,0777777777778;8,7423;0,42
2006;8;20;18;30,9722222222222;12,4453;0,45
2006;8;20;19;28,8611111111111;7,5992;0,55
2006;8;20;20;26,4111111111111;4,4758;0,65
2006;8;20;21;23,8166666666667;3,22;0,75
2006;8;20;22;23,3111111111111;12,397;0,79
2006;8;20;23;24,5388888888889;11,9623;0,72
2006;8;21;0;21,9666666666667;30,8315;0,72
2006;8;21;1;19,8833333333333;20,0284;0,79
2006;8;21;2;14,9888888888889;10,8353;0,86
2006;8;21;3;17,7777777777778;11,431;0,9
2006;8;21;4;17,2222222222222;11,5598;0,89
2006;8;21;5;16,7666666666667;6,9874;0,87
2006;8;21;6;17,1777777777778;12,4614;0,81
2006;8;21;7;17,7111111111111;16,9211;0,78
2006;8;21;8;17,7611111111111;10,6421;0,83
2006;8;21;9;19,9055555555556;15,778;0,73
2006;8;21;10;21,1166666666667;9,8532;0,68
2006;8;21;11;21,1944444444444;9,5956;0,68
2006;8;21;12;22,25;9,8371;0,64
2006;8;21;13;21,2555555555556;7,9534;0,72
2006;8;21;14;22,6444444444444;11,0607;0,63
2006;8;21;15;22,8055555555556;10,8997;0,62
2006;8;21;16;22,8277777777778;10,7548;0,7
2006;8;21;17;22,6333333333333;5,5223;0,66
2006;8;21;18;20,1888888888889;12,2521;0,82
2006;8;21;19;20,1833333333333;9,4024;0,77
2006;8;21;20;19,0722222222222;4,9588;0,88
2006;8;21;21;17,8722222222222;3,5259;0,95
2006;8;21;22;17,25;6,5849;0,92
2006;8;21;23;16,3277777777778;6,9552;0,89
2006;8;22;0;15,0555555555556;6,9391;0,87
2006;8;22;1;14,9888888888889;11,5598;0,83
2006;8;22;2;13,2055555555556;4,4436;0,95
2006;8;22;3;13,3666666666667;6,9552;0,9
2006;8;22;4;14,3166666666667;11,5598;0,84
2006;8;22;5;14,3388888888889;16,8889;0,84
2006;8;22;6;12,7444444444444;2,0286;0,9
2006;8;22;7;14,85;12,9444;0,83
2006;8;22;8;17,4722222222222;10,948;0,75
2006;8;22;9;19,9777777777778;15,8585;0,64
2006;8;22;10;22,1777777777778;12,8156;0,59
2006;8;22;11;22,7;15,1018;0,53
2006;8;22;12;23,9111111111111;19,9479;0,48
2006;8;22;13;24,95;13,5401;0,42
2006;8;22;14;25,0111111111111;13,8782;0,39
2006;8;22;15;25,0166666666667;14,5222;0,42
2006;8;22;16;24,9277777777778;14,5222;0,42
2006;8;22;17;23,9944444444444;10,9319;0,44
2006;8;22;18;23,8111111111111;16,0195;0,45
2006;8;22;19;21,1611111111111;11,3827;0,59
2006;8;22;20;19,85;9,0643;0,65
2006;8;22;21;17,2;3,6708;0,86
2006;8;22;22;16,6888888888889;3,7835;0,89
2006;8;22;23;16,2777777777778;3,5742;0,91
2006;8;23;0;15,0277777777778;3,7191;0,92
2006;8;23;1;13,9611111111111;3,7674;0,95
2006;8;23;2;13,2444444444444;6,3112;0,9
2006;8;23;3;13,3166666666667;3,9767;0,93
2006;8;23;4;12,3;3,7191;0,95
2006;8;23;5;12,55;6,6815;0,95
2006;8;23;6;12,2055555555556;5,313;0,93
2006;8;23;7;13,8055555555556;9,6761;0,93
2006;8;23;8;16,1555555555556;13,8138;0,81
2006;8;23;9;17,7833333333333;14,4739;0,78
2006;8;23;10;19,9333333333333;15,7136;0,68
2006;8;23;11;21,0833333333333;19,0141;0,62
2006;8;23;12;20,0277777777778;15,8746;0,61
2006;8;23;13;20,0777777777778;14,1841;0,68
2006;8;23;14;20,9777777777778;14,0875;0,63
2006;8;23;15;22,3388888888889;13,7655;0,63
2006;8;23;16;23,7333333333333;13,7172;0,54
2006;8;23;17;22,6611111111111;13,9748;0,54
2006;8;23;18;22,7777777777778;11,4954;0,57
